rows=232
cols=3181
(0, 436, 0)
(0, 23, 0)
(0, 1564, 0)
(0, 1362, 0)
(0, 592, 0)
(0, 1134, 0)
(0, 563, 0)
(0, 78, 0)
(0, 172, 0)
(0, 1905, 0)
(0, 109, 0)
(0, 337, 0)
(1, 1187, 0)
(1, 969, 0)
(1, 1049, 0)
(1, 1167, 0)
(1, 867, 0)
(1, 468, 0)
(1, 120, 0)
(1, 846, 0)
(1, 1381, 0)
(1, 2582, 0)
(1, 1904, 0)
(1, 1803, 0)
(1, 2036, 0)
(1, 316, 0)
(1, 993, 0)
(1, 1499, 0)
(1, 2682, 0)
(1, 1268, 0)
(1, 2872, 0)
(1, 1086, 0)
(1, 1459, 0)
(1, 2198, 0)
(1, 2948, 0)
(1, 2564, 0)
(1, 2535, 0)
(1, 2875, 0)
(1, 1451, 0)
(1, 797, 0)
(1, 1419, 0)
(1, 2567, 0)
(1, 879, 0)
(1, 1178, 0)
(1, 1553, 0)
(1, 769, 0)
(1, 1321, 0)
(1, 213, 0)
(1, 1406, 0)
(1, 55, 0)
(1, 3177, 0)
(1, 2520, 0)
(1, 215, 0)
(1, 1398, 0)
(1, 96, 0)
(1, 2598, 0)
(1, 1583, 0)
(1, 1640, 0)
(1, 367, 0)
(1, 1468, 0)
(1, 1648, 0)
(1, 1788, 0)
(1, 538, 0)
(1, 2796, 0)
(1, 27, 0)
(1, 1244, 0)
(1, 1531, 0)
(1, 568, 0)
(1, 232, 0)
(1, 152, 0)
(1, 781, 0)
(1, 395, 0)
(1, 2692, 0)
(1, 888, 0)
(1, 2379, 0)
(1, 1535, 0)
(1, 1492, 0)
(1, 788, 0)
(1, 1238, 0)
(1, 458, 0)
(1, 964, 0)
(1, 139, 0)
(1, 1634, 0)
(1, 980, 0)
(1, 898, 0)
(1, 892, 0)
(1, 552, 0)
(1, 1503, 0)
(1, 2785, 0)
(1, 2018, 0)
(1, 2837, 0)
(1, 1176, 0)
(2, 938, 0)
(2, 1061, 0)
(2, 1119, 0)
(2, 364, 0)
(2, 990, 0)
(2, 15, 0)
(2, 568, 0)
(2, 3053, 0)
(2, 969, 0)
(2, 1526, 0)
(2, 583, 0)
(2, 655, 0)
(2, 3023, 0)
(2, 273, 0)
(2, 2363, 0)
(2, 1889, 0)
(2, 494, 0)
(2, 571, 0)
(2, 2337, 0)
(2, 1359, 0)
(2, 894, 0)
(2, 1026, 0)
(2, 459, 0)
(2, 1, 0)
(2, 967, 0)
(2, 1200, 0)
(2, 1424, 0)
(2, 889, 0)
(2, 516, 0)
(2, 1754, 0)
(2, 1482, 0)
(2, 1315, 0)
(2, 1202, 0)
(2, 1904, 0)
(2, 1320, 0)
(2, 223, 0)
(3, 739, 0)
(3, 2075, 0)
(3, 1547, 0)
(3, 1128, 0)
(3, 1947, 0)
(3, 2924, 0)
(3, 669, 0)
(3, 1334, 0)
(3, 331, 0)
(3, 1013, 0)
(3, 326, 0)
(3, 2418, 0)
(3, 219, 0)
(3, 995, 0)
(3, 590, 0)
(3, 2860, 0)
(3, 1499, 0)
(3, 283, 0)
(3, 1370, 0)
(3, 3158, 0)
(3, 1028, 0)
(3, 1381, 0)
(3, 3179, 0)
(3, 1286, 0)
(3, 13, 0)
(3, 216, 0)
(3, 1323, 0)
(3, 876, 0)
(3, 893, 0)
(3, 1067, 0)
(3, 17, 0)
(3, 1054, 0)
(3, 1390, 0)
(3, 957, 0)
(3, 2338, 0)
(3, 1277, 0)
(3, 619, 0)
(3, 1153, 0)
(3, 965, 0)
(3, 2423, 0)
(3, 1342, 0)
(3, 1436, 0)
(3, 365, 0)
(3, 792, 0)
(3, 988, 0)
(3, 1073, 0)
(3, 3121, 0)
(3, 149, 0)
(3, 1303, 0)
(3, 199, 0)
(3, 963, 0)
(3, 30, 0)
(3, 1362, 0)
(3, 1126, 0)
(3, 266, 0)
(3, 387, 0)
(3, 1259, 0)
(3, 161, 0)
(3, 263, 0)
(3, 447, 0)
(3, 1141, 0)
(3, 83, 0)
(3, 3141, 0)
(3, 2369, 0)
(3, 139, 0)
(3, 1231, 0)
(3, 167, 0)
(3, 523, 0)
(3, 1660, 0)
(3, 1466, 0)
(3, 428, 0)
(4, 1965, 0)
(4, 563, 0)
(4, 1290, 0)
(4, 720, 0)
(4, 1932, 0)
(4, 354, 0)
(4, 892, 0)
(4, 2761, 0)
(4, 1389, 0)
(4, 88, 0)
(4, 46, 0)
(4, 529, 0)
(4, 631, 0)
(4, 669, 0)
(4, 651, 0)
(4, 832, 0)
(4, 1698, 0)
(4, 1475, 0)
(4, 1489, 0)
(4, 170, 0)
(4, 726, 0)
(4, 900, 0)
(4, 2764, 0)
(4, 438, 0)
(4, 1310, 0)
(4, 1643, 0)
(4, 2876, 0)
(4, 279, 0)
(4, 2284, 0)
(4, 2900, 0)
(4, 1222, 0)
(4, 814, 0)
(4, 824, 0)
(4, 1314, 0)
(4, 831, 0)
(4, 103, 0)
(4, 685, 0)
(4, 1983, 0)
(4, 3179, 0)
(4, 462, 0)
(4, 1239, 0)
(4, 1175, 0)
(4, 384, 0)
(4, 1087, 0)
(4, 1082, 0)
(4, 184, 0)
(4, 2428, 0)
(4, 964, 0)
(4, 1163, 0)
(4, 416, 0)
(4, 1521, 0)
(4, 2298, 0)
(4, 1354, 0)
(4, 1575, 0)
(4, 1272, 0)
(4, 388, 0)
(4, 428, 0)
(4, 90, 0)
(4, 1584, 0)
(4, 195, 0)
(4, 1197, 0)
(4, 3076, 0)
(4, 1512, 0)
(4, 1573, 0)
(4, 694, 0)
(4, 434, 0)
(4, 600, 0)
(4, 3135, 0)
(4, 937, 0)
(4, 276, 0)
(4, 56, 0)
(4, 1306, 0)
(4, 2203, 0)
(4, 795, 0)
(4, 993, 0)
(4, 1652, 0)
(4, 1211, 0)
(4, 801, 0)
(4, 1807, 0)
(4, 1257, 0)
(4, 1452, 0)
(4, 3063, 0)
(4, 452, 0)
(4, 2124, 0)
(4, 1449, 0)
(4, 2264, 0)
(4, 2198, 0)
(4, 925, 0)
(4, 996, 0)
(4, 2571, 0)
(4, 788, 0)
(4, 710, 0)
(4, 835, 0)
(4, 2690, 0)
(4, 698, 0)
(4, 2177, 0)
(4, 775, 0)
(4, 493, 0)
(4, 433, 0)
(4, 2095, 0)
(4, 1469, 0)
(4, 1411, 0)
(4, 1097, 0)
(4, 1059, 0)
(4, 1373, 0)
(4, 802, 0)
(4, 811, 0)
(4, 1722, 0)
(4, 2094, 0)
(4, 950, 0)
(4, 2606, 0)
(4, 952, 0)
(4, 3163, 0)
(4, 749, 0)
(4, 2030, 0)
(4, 193, 0)
(4, 3042, 0)
(4, 1430, 0)
(4, 1047, 0)
(4, 1541, 0)
(4, 1249, 0)
(4, 87, 0)
(4, 1091, 0)
(4, 704, 0)
(4, 934, 0)
(4, 3011, 0)
(4, 1508, 0)
(4, 2277, 0)
(4, 1324, 0)
(4, 1332, 0)
(4, 1496, 0)
(4, 1442, 0)
(4, 1532, 0)
(4, 1398, 0)
(4, 55, 0)
(4, 1287, 0)
(4, 1537, 0)
(4, 101, 0)
(4, 2558, 0)
(4, 2133, 0)
(4, 889, 0)
(4, 296, 0)
(4, 472, 0)
(4, 1280, 0)
(4, 791, 0)
(4, 871, 0)
(4, 31, 0)
(4, 1057, 0)
(4, 1663, 0)
(4, 1856, 0)
(4, 1207, 0)
(4, 1519, 0)
(4, 2041, 0)
(4, 2173, 0)
(4, 247, 0)
(4, 140, 0)
(4, 625, 0)
(4, 123, 0)
(4, 1828, 0)
(4, 2244, 0)
(4, 410, 0)
(4, 2766, 0)
(4, 846, 0)
(4, 236, 0)
(4, 2168, 0)
(4, 2691, 0)
(5, 2108, 0)
(5, 2755, 0)
(5, 1465, 0)
(5, 399, 0)
(5, 1020, 0)
(5, 1488, 0)
(5, 3070, 0)
(5, 930, 0)
(5, 3028, 0)
(5, 1170, 0)
(5, 262, 0)
(5, 1065, 0)
(5, 2286, 0)
(5, 1195, 0)
(5, 398, 0)
(5, 1182, 0)
(5, 1050, 0)
(5, 1969, 0)
(5, 1235, 0)
(5, 1257, 0)
(5, 594, 0)
(5, 580, 0)
(5, 1294, 0)
(5, 289, 0)
(5, 1522, 0)
(5, 2477, 0)
(5, 331, 0)
(5, 1551, 0)
(5, 612, 0)
(5, 2547, 0)
(5, 3120, 0)
(5, 2007, 0)
